"","date","hour","power"
"6575",20171004,8,0.1
"6576",20171004,9,0.55
"6577",20171004,10,1.4
"6578",20171004,11,2.85
"6579",20171004,12,3.9
"6580",20171004,13,4
"6581",20171004,14,4
"6582",20171004,15,4
"6583",20171004,16,3.65
"6584",20171004,17,2.15
"6585",20171004,18,1.4
"6586",20171004,19,2.1
"6587",20171004,20,2.25
"6588",20171004,21,3.45
"6589",20171004,22,4
"6590",20171004,23,2.05
"6591",20171005,0,1
"6592",20171005,1,2.25
"6593",20171005,2,1.4
"6594",20171005,3,0.9
"6595",20171005,4,0.35
"6596",20171005,5,1
"6597",20171005,6,0.65
"6598",20171005,7,0.6
"6599",20171005,8,0.75
"6600",20171005,9,1.95
"6601",20171005,10,2.75
"6602",20171005,11,3.1
"6603",20171005,12,4
"6604",20171005,13,4.25
"6605",20171005,14,4.85
"6606",20171005,15,5.90322580645161
"6607",20171005,16,6.25
"6608",20171005,17,5.88461538461539
"6609",20171005,18,4.45
"6610",20171005,19,1.45
"6611",20171005,20,0.75
"6612",20171005,21,1.15
"6613",20171005,22,1.35
"6614",20171005,23,1.25
"6615",20171006,0,1.75
"6616",20171006,1,1
"6617",20171006,2,1
"6618",20171006,3,0.6
"6619",20171006,4,1.55
"6620",20171006,5,1.1
"6621",20171006,6,0.1
"6622",20171006,7,0.15
"6623",20171006,8,0.75
"6624",20171006,9,1.15
"6625",20171006,10,2.15
"6626",20171006,11,2.5
"6627",20171006,12,3.55
"6628",20171006,13,5
"6629",20171006,14,5
"6630",20171006,15,4.75
"6631",20171006,16,4.1
"6632",20171006,17,3.1
"6633",20171006,18,2.75
"6634",20171006,19,2.7
"6635",20171006,20,2.05
"6636",20171006,21,2.1
"6637",20171006,22,1.45
"6638",20171006,23,0.25
"6639",20171007,0,0
"6640",20171007,1,0.25
"6641",20171007,2,0.9
"6642",20171007,3,1
"6643",20171007,4,1
"6644",20171007,5,1.5
"6645",20171007,6,1
"6646",20171007,7,0.75
"6647",20171007,8,1.25
"6648",20171007,9,0.85
"6649",20171007,10,1.15
"6650",20171007,11,2.3
"6651",20171007,12,3
"6652",20171007,13,3.9
"6653",20171007,14,4.90476190476191
"6654",20171007,15,5
"6655",20171007,16,5.4
"6656",20171007,17,3.5
"6657",20171007,18,1.1
"6658",20171007,19,1.4
"6659",20171007,20,1.6
"6660",20171007,21,2
"6661",20171007,22,2.65
"6662",20171007,23,0.65
"6663",20171008,0,0.1
"6664",20171008,1,0.75
"6665",20171008,2,0.9
"6666",20171008,3,0.85
"6667",20171008,4,1.95
"6668",20171008,5,1.45
"6669",20171008,6,0.85
"6670",20171008,7,0.4
"6671",20171008,8,0.45
"6672",20171008,9,2.15
"6673",20171008,10,2.2
"6674",20171008,11,2.5
"6675",20171008,12,2.75
"6676",20171008,13,3
"6677",20171008,14,3.6
"6678",20171008,15,3.15
"6679",20171008,16,2.15
"6680",20171008,17,2.15
"6681",20171008,18,1
"6682",20171008,19,1.5
"6683",20171008,20,1.95
"6684",20171008,21,3.5
"6685",20171008,22,3.95
"6686",20171008,23,4.65
"6687",20171009,0,2.9
"6688",20171009,1,1.55
"6689",20171009,2,1.6
"6690",20171009,3,1.15
"6691",20171009,4,1.5
"6692",20171009,5,1.85
"6693",20171009,6,1.05
"6694",20171009,7,0.6
"6695",20171009,8,1
"6696",20171009,9,1
"6697",20171009,10,1.6
"6698",20171009,11,2.85
"6699",20171009,12,3.95
"6700",20171009,13,5.68965517241379
"6701",20171009,14,6.24444444444444
"6702",20171009,15,5.93548387096774
"6703",20171009,16,5.17391304347826
"6704",20171009,17,4.75
"6705",20171009,18,4.4
"6706",20171009,19,3.05
"6707",20171009,20,1.9
"6708",20171009,21,1
"6709",20171009,22,1.6
"6710",20171009,23,0.9
"6711",20171010,0,0.4
"6712",20171010,1,0
"6713",20171010,2,0.25
"6714",20171010,3,0.5
"6715",20171010,4,0.25
"6716",20171010,5,0
"6717",20171010,6,0.35
"6718",20171010,7,0.85
"6719",20171010,8,2.35
"6720",20171010,9,2.5
"6721",20171010,10,3
"6722",20171010,11,3
"6723",20171010,12,3.6
"6724",20171010,13,4.6
"6725",20171010,14,5
"6726",20171010,15,4.4
"6727",20171010,16,4.5
"6728",20171010,17,2.8
"6729",20171010,18,1.4
"6730",20171010,19,1
"6731",20171010,20,1.5
"6732",20171010,21,2.35
"6733",20171010,22,3.2
"6734",20171010,23,4
"6735",20171011,0,3.5
"6736",20171011,1,3.8
"6737",20171011,2,3.3
"6738",20171011,3,4.3
"6739",20171011,4,3.6
"6740",20171011,5,3.75
"6741",20171011,6,2.8
"6742",20171011,7,1.3
"6743",20171011,8,0.35
"6744",20171011,9,1.1
"6745",20171011,10,2.25
"6746",20171011,11,36.3
"6747",20171011,12,100
"6748",20171011,13,100
"6749",20171011,14,100
"6750",20171011,15,100
"6751",20171011,16,100
"6752",20171011,17,100
"6753",20171011,18,100
"6754",20171011,19,100
"6755",20171011,20,100
"6756",20171011,21,100
"6757",20171011,22,100
"6758",20171011,23,100
"6759",20171012,0,95
"6760",20171012,1,0.5
"6761",20171012,2,0
"6762",20171012,3,0.5
"6763",20171012,4,0.35
"6764",20171012,5,1
"6765",20171012,6,0.9
"6766",20171012,7,0.35
"6767",20171012,8,0.75
"6768",20171012,9,1.35
"6769",20171012,10,2.4
"6770",20171012,11,3.95
"6771",20171012,12,5
"6772",20171012,13,4.75
"6773",20171012,14,5
"6774",20171012,15,5.25
"6775",20171012,16,5
"6776",20171012,17,4.75
"6777",20171012,18,4.15
"6778",20171012,19,3.2
"6779",20171012,20,1
"6780",20171012,21,0.65
"6781",20171012,22,0.7
"6782",20171012,23,1.15
"6783",20171013,0,1.15
"6784",20171013,1,0.5
"6785",20171013,2,0.35
"6786",20171013,3,1
"6787",20171013,4,0.75
"6788",20171013,5,1.25
"6789",20171013,6,1.35
"6790",20171013,7,1.4
"6791",20171013,8,1.1
"6792",20171013,9,1.65
"6793",20171013,10,1.53846153846154
"6794",20171013,11,0.9
"6795",20171013,12,0.9
"6796",20171013,13,1.35
"6797",20171013,14,0.75
"6798",20171013,15,0.9
"6799",20171013,16,1.35294117647059
"6800",20171013,17,0.842105263157895
"6801",20171013,18,0.3
"6802",20171013,19,0.5
"6803",20171013,20,1.15
"6804",20171013,21,1.6
"6805",20171013,22,1.05
"6806",20171013,23,0.5
"6807",20171014,0,1.15
"6808",20171014,1,0.8
"6809",20171014,2,1.4
"6810",20171014,3,1
"6811",20171014,4,1.2
"6812",20171014,5,0.4
"6813",20171014,6,1.05
"6814",20171014,7,1.25
"6815",20171014,8,1
"6816",20171014,9,1.45
"6817",20171014,10,1.75
"6818",20171014,11,1.95
"6819",20171014,12,2.45
"6820",20171014,13,3
"6821",20171014,14,3
"6822",20171014,15,3
"6823",20171014,16,2.2
"6824",20171014,17,1.9
"6825",20171014,18,2
"6826",20171014,19,1.35
"6827",20171014,20,1.45
"6828",20171014,21,0.75
"6829",20171014,22,1.95
"6830",20171014,23,1.4
"6831",20171015,0,2
"6832",20171015,1,1.6
"6833",20171015,2,2.39473684210526
"6834",20171015,3,3.36734693877551
"6835",20171015,4,3.37931034482759
"6836",20171015,5,2.9
"6837",20171015,6,3.1
"6838",20171015,7,2.9
"6839",20171015,8,2.85
"6840",20171015,9,3.25
"6841",20171015,10,4.48275862068965
"6842",20171015,11,4.13636363636364
"6843",20171015,12,4.78260869565217
"6844",20171015,13,4.66666666666667
"6845",20171015,14,5.42424242424242
"6846",20171015,15,4
"6847",20171015,16,3.15
"6848",20171015,17,3
"6849",20171015,18,2.65
"6850",20171015,19,2.9
"6851",20171015,20,2.9
"6852",20171015,21,1.35
"6853",20171015,22,0.9
"6854",20171015,23,1.8
"6855",20171016,0,0.45
"6856",20171016,1,0.85
"6857",20171016,2,1.25
"6858",20171016,3,1.36
"6859",20171016,4,1.9
"6860",20171016,5,2.15
"6861",20171016,6,1.85
"6862",20171016,7,1.85
"6863",20171016,8,2.65
"6864",20171016,9,1
"6865",20171016,10,2.7
"6866",20171016,11,4.1
"6867",20171016,12,5
"6868",20171016,13,5
"6869",20171016,14,5.5
"6870",20171016,15,5.90909090909091
"6871",20171016,16,6.33333333333333
"6872",20171016,17,6.3469387755102
"6873",20171016,18,4.16
"6874",20171016,19,3.3
"6875",20171016,20,1.9
"6876",20171016,21,0.4
"6877",20171016,22,0.25
"6878",20171016,23,0.35
"6879",20171017,0,1.25
"6880",20171017,1,1.75
"6881",20171017,2,0.85
"6882",20171017,3,1.15
"6883",20171017,4,1
"6884",20171017,5,0.4
"6885",20171017,6,0.85
"6886",20171017,7,0.65
"6887",20171017,8,0.35
"6888",20171017,9,1.95
"6889",20171017,10,3.1
"6890",20171017,11,3.75
"6891",20171017,12,4.85
"6892",20171017,13,5
"6893",20171017,14,5.68
"6894",20171017,15,6
"6895",20171017,16,4.57894736842105
"6896",20171017,17,4.5
"6897",20171017,18,3.15
"6898",20171017,19,1.05
"6899",20171017,20,1.85
"6900",20171017,21,2
"6901",20171017,22,1.5
"6902",20171017,23,1.15
"6903",20171018,0,0.9
"6904",20171018,1,1.7
"6905",20171018,2,1.65
"6906",20171018,3,1
"6907",20171018,4,0.9
"6908",20171018,5,0.25
"6909",20171018,6,0.5
"6910",20171018,7,0.7
"6911",20171018,8,1.75
"6912",20171018,9,2.25
"6913",20171018,10,3.2
"6914",20171018,11,4.6
"6915",20171018,12,5.61904761904762
"6916",20171018,13,6.16216216216216
"6917",20171018,14,5.73076923076923
"6918",20171018,15,6.7
"6919",20171018,16,7.26666666666667
"6920",20171018,17,6.61764705882353
"6921",20171018,18,2.7
"6922",20171018,19,0.95
"6923",20171018,20,0.65
"6924",20171018,21,1
"6925",20171018,22,1
"6926",20171018,23,0.75
"6927",20171019,0,0.35
"6928",20171019,1,0.9
"6929",20171019,2,0.75
"6930",20171019,3,1.05
"6931",20171019,4,1.6
"6932",20171019,5,0.45
"6933",20171019,6,0.4
"6934",20171019,7,0.75
"6935",20171019,8,1.55
"6936",20171019,9,3.15
"6937",20171019,10,4.36842105263158
"6938",20171019,11,5.33333333333333
"6939",20171019,12,6.6
"6940",20171019,13,6.65
"6941",20171019,14,5.9
"6942",20171019,15,5.8
"6943",20171019,16,5.41860465116279
"6944",20171019,17,4.36363636363636
"6945",20171019,18,3.15
"6946",20171019,19,2.5
"6947",20171019,20,1.9
"6948",20171019,21,1.9
"6949",20171019,22,1
"6950",20171019,23,0.75
"6951",20171020,0,0.5
"6952",20171020,1,0.25
"6953",20171020,2,1.15
"6954",20171020,3,0.6
"6955",20171020,4,0.5
"6956",20171020,5,0.5
"6957",20171020,6,0.85
"6958",20171020,7,1
"6959",20171020,8,1.15
"6960",20171020,9,1.7
"6961",20171020,10,3.85
"6962",20171020,11,4.35
"6963",20171020,12,3.55
"6964",20171020,13,3
"6965",20171020,14,4.55172413793103
"6966",20171020,15,5.95833333333333
"6967",20171020,16,4.68421052631579
"6968",20171020,17,3.125
"6969",20171020,18,2.5
"6970",20171020,19,3
"6971",20171020,20,2.75
"6972",20171020,21,3.40909090909091
"6973",20171020,22,1.10344827586207
"6974",20171020,23,1.25
"6975",20171021,0,1.45454545454545
"6976",20171021,1,1.05
"6977",20171021,2,1.35
"6978",20171021,3,1.5
"6979",20171021,4,3.25
"6980",20171021,5,2.64285714285714
"6981",20171021,6,3.23255813953488
"6982",20171021,7,4
"6983",20171021,8,2.23255813953488
"6984",20171021,9,2.36363636363636
"6985",20171021,10,2.75609756097561
"6986",20171021,11,3.82608695652174
"6987",20171021,12,3.76271186440678
"6988",20171021,13,4
"6989",20171021,14,4.48333333333333
"6990",20171021,15,4
"6991",20171021,16,3.70909090909091
"6992",20171021,17,3.25454545454545
"6993",20171021,18,4.02380952380952
"6994",20171021,19,4.42592592592593
"6995",20171021,20,2.52380952380952
"6996",20171021,21,1
"6997",20171021,22,1.1
"6998",20171021,23,2.35
"6999",20171022,0,3.1
"7000",20171022,1,4.17142857142857
"7001",20171022,2,4
"7002",20171022,3,3.2962962962963
"7003",20171022,4,3.27586206896552
"7004",20171022,5,1.75
"7005",20171022,6,1.54545454545455
"7006",20171022,7,2.57894736842105
"7007",20171022,8,2.6
"7008",20171022,9,1.65
"7009",20171022,10,2.1
"7010",20171022,11,4
"7011",20171022,12,3.4
"7012",20171022,13,2.7
"7013",20171022,14,3.28
"7014",20171022,15,5.41304347826087
"7015",20171022,16,5.43181818181818
"7016",20171022,17,4.24
"7017",20171022,18,2.6
"7018",20171022,19,1.75
"7019",20171022,20,2.04761904761905
"7020",20171022,21,3.3
"7021",20171022,22,0.7
"7022",20171022,23,0.5
"7023",20171023,0,0.6
"7024",20171023,1,1
"7025",20171023,2,1.5
"7026",20171023,3,1.1
"7027",20171023,4,0.55
"7028",20171023,5,0
"7029",20171023,6,1.7
"7030",20171023,7,2.25
"7031",20171023,8,1.4
"7032",20171023,9,1
"7033",20171023,10,1.35
"7034",20171023,11,2.35
"7035",20171023,12,4.1
"7036",20171023,13,4
"7037",20171023,14,4
"7038",20171023,15,4.5
"7039",20171023,16,2.55
"7040",20171023,17,1.4
"7041",20171023,18,1
"7042",20171023,19,1
"7043",20171023,20,1
"7044",20171023,21,1.43478260869565
"7045",20171023,22,1.05
"7046",20171023,23,0.5
"7047",20171024,0,2.3
"7048",20171024,1,2.15
"7049",20171024,2,1.9
"7050",20171024,3,1.15
"7051",20171024,4,2.2
"7052",20171024,5,2
"7053",20171024,6,1.9
"7054",20171024,7,1
"7055",20171024,8,1
"7056",20171024,9,2.05
"7057",20171024,10,3.25
"7058",20171024,11,4
"7059",20171024,12,4
"7060",20171024,13,4.6
"7061",20171024,14,5
"7062",20171024,15,5.19047619047619
"7063",20171024,16,4.6
"7064",20171024,17,3.6
"7065",20171024,18,2.6
"7066",20171024,19,2
"7067",20171024,20,1.2
"7068",20171024,21,0.5
"7069",20171024,22,1.55
"7070",20171024,23,1.35
"7071",20171025,0,0.9
"7072",20171025,1,2
"7073",20171025,2,1.75
"7074",20171025,3,0.95
"7075",20171025,4,2.3
"7076",20171025,5,0.95
"7077",20171025,6,0.9
"7078",20171025,7,1.25
"7079",20171025,8,1.55
"7080",20171025,9,3
"7081",20171025,10,3
"7082",20171025,11,3.15
"7083",20171025,12,4
"7084",20171025,13,4.25
"7085",20171025,14,4.9
"7086",20171025,15,5.05555555555556
"7087",20171025,16,6
"7088",20171025,17,6.175
"7089",20171025,18,2.45
"7090",20171025,19,0.65
"7091",20171025,20,0.25
"7092",20171025,21,0.85
"7093",20171025,22,0.4
"7094",20171025,23,0
"7095",20171026,0,0.25
"7096",20171026,1,0.35
"7097",20171026,2,1.35
"7098",20171026,3,1.4
"7099",20171026,4,1
"7100",20171026,5,1
"7101",20171026,6,1
"7102",20171026,7,1.75
"7103",20171026,8,1.25
"7104",20171026,9,1
"7105",20171026,10,1.95
"7106",20171026,11,3.5
"7107",20171026,12,3.35
"7108",20171026,13,4
"7109",20171026,14,4.95
"7110",20171026,15,5.4
"7111",20171026,16,4.65
"7112",20171026,17,3.05
"7113",20171026,18,1.4
"7114",20171026,19,0.85
"7115",20171026,20,1.5
"7116",20171026,21,1.75
"7117",20171026,22,2
"7118",20171026,23,0.75
"7119",20171027,0,2
"7120",20171027,1,1.9
"7121",20171027,2,0.75
"7122",20171027,3,2.1
"7123",20171027,4,2
"7124",20171027,5,1.8
"7125",20171027,6,0.6
"7126",20171027,7,1
"7127",20171027,8,2.2
"7128",20171027,9,2.4
"7129",20171027,10,3
"7130",20171027,11,5
"7131",20171027,12,5.85416666666667
"7132",20171027,13,6.35
"7133",20171027,14,7.6
"7134",20171027,15,7.41666666666667
"7135",20171027,16,6.10714285714286
"7136",20171027,17,3.36842105263158
"7137",20171027,18,2.52941176470588
"7138",20171027,19,3
"7139",20171027,20,3
"7140",20171027,21,2.66666666666667
"7141",20171027,22,1.65
"7142",20171027,23,1.72727272727273
"7143",20171028,0,2.75
"7144",20171028,1,3.35
"7145",20171028,2,3.68421052631579
"7146",20171028,3,2.15
"7147",20171028,4,1.3
"7148",20171028,5,0.3
"7149",20171028,6,3.05
"7150",20171028,7,1.9
"7151",20171028,8,0.55
"7152",20171028,9,1.45
"7153",20171028,10,3.04166666666667
"7154",20171028,11,4.78378378378378
"7155",20171028,12,5.10526315789474
"7156",20171028,13,6
"7157",20171028,14,6.86666666666667
"7158",20171028,15,6.03571428571429
"7159",20171028,16,3.57142857142857
"7160",20171028,17,2
"7161",20171028,18,1.8
"7162",20171028,19,1.85
"7163",20171028,20,2.7
"7164",20171028,21,2.6
"7165",20171028,22,1.4
"7166",20171028,23,0.7
"7167",20171029,0,0.35
"7168",20171029,1,0.8
"7169",20171029,2,0.9
"7170",20171029,3,0.75
"7171",20171029,4,0.55
"7172",20171029,5,0
"7173",20171029,6,0.6
"7174",20171029,7,0.35
"7175",20171029,8,1.6
"7176",20171029,9,2.55
"7177",20171029,10,3.55
"7178",20171029,11,4.05
"7179",20171029,12,5
"7180",20171029,13,5.46153846153846
"7181",20171029,14,6.24561403508772
"7182",20171029,15,6.11666666666667
"7183",20171029,16,6.45238095238095
"7184",20171029,17,2.85
"7185",20171029,18,1.6
"7186",20171029,19,1.55
"7187",20171029,20,0.5
"7188",20171029,21,0.5
"7189",20171029,22,0.8
"7190",20171029,23,2.9
"7191",20171030,0,2.25
"7192",20171030,1,1.05
"7193",20171030,2,1.05
"7194",20171030,3,2.05
"7195",20171030,4,0.5
"7196",20171030,5,1.35
"7197",20171030,6,2
"7198",20171030,7,2.15
"7199",20171030,8,0.65
"7200",20171030,9,1.2
"7201",20171030,10,3.35
"7202",20171030,11,3.85
"7203",20171030,12,4
"7204",20171030,13,4
"7205",20171030,14,3.9
"7206",20171030,15,4.27272727272727
"7207",20171030,16,3.95
"7208",20171030,17,2.35
"7209",20171030,18,2.35
"7210",20171030,19,1.75
"7211",20171030,20,1.5
"7212",20171030,21,0.4
"7213",20171030,22,2.6
"7214",20171030,23,1
"7215",20171031,0,0.933333333333333
"7216",20171031,1,1.55
"7217",20171031,2,0.6
"7218",20171031,3,0.9
"7219",20171031,4,0.85
"7220",20171031,5,1
"7221",20171031,6,1.35
"7222",20171031,7,1.4
"7223",20171031,8,0.4
"7224",20171031,9,0.95
"7225",20171031,10,2
"7226",20171031,11,2.25
"7227",20171031,12,2.85
"7228",20171031,13,3
"7229",20171031,14,3.6
"7230",20171031,15,4
"7231",20171031,16,4.25
"7232",20171031,17,4
"7233",20171031,18,3.65
"7234",20171031,19,2.4
"7235",20171031,20,1.15
"7236",20171031,21,1.5
"7237",20171031,22,1.5
"7238",20171031,23,1.7
"7239",20171101,0,2.15
"7240",20171101,1,2
"7241",20171101,2,2
"7242",20171101,3,0.5
"7243",20171101,4,1.75
"7244",20171101,5,2.25
"7245",20171101,6,2.5
"7246",20171101,7,1.25
"7247",20171101,8,0.8
"7248",20171101,9,1.45
"7249",20171101,10,3.3
"7250",20171101,11,5
"7251",20171101,12,5
"7252",20171101,13,5.65454545454545
"7253",20171101,14,6
"7254",20171101,15,5.70588235294118
"7255",20171101,16,4.83870967741935
"7256",20171101,17,3.05
"7257",20171101,18,1.65
"7258",20171101,19,1.6
"7259",20171101,20,1.15
"7260",20171101,21,0.75
"7261",20171101,22,1.8
"7262",20171101,23,2.1
"7263",20171102,0,2
"7264",20171102,1,2.66666666666667
"7265",20171102,2,2.15625
"7266",20171102,3,2
"7267",20171102,4,1.65
"7268",20171102,5,0.75
"7269",20171102,6,0.65
"7270",20171102,7,0.25
"7271",20171102,8,0.85
"7272",20171102,9,0.65
"7273",20171102,10,0.35
"7274",20171102,11,1.1
"7275",20171102,12,1.65
"7276",20171102,13,2.18181818181818
"7277",20171102,14,1.65
"7278",20171102,15,0.4
"7279",20171102,16,1.2
"7280",20171102,17,1.65
"7281",20171102,18,1.1
"7282",20171102,19,2.15
"7283",20171102,20,1.85
"7284",20171102,21,2.35
"7285",20171102,22,1.3
"7286",20171102,23,0.4
"7287",20171103,0,0.35
"7288",20171103,1,0.75
"7289",20171103,2,1
"7290",20171103,3,1.25
"7291",20171103,4,0.4
"7292",20171103,5,0.75
"7293",20171103,6,0.35
"7294",20171103,7,0.5
"7295",20171103,8,1.25
"7296",20171103,9,1.1
"7297",20171103,10,2.1
"7298",20171103,11,4.43478260869565
"7299",20171103,12,5.6875
"7300",20171103,13,6
"7301",20171103,14,6
"7302",20171103,15,5.95348837209302
"7303",20171103,16,4.9
"7304",20171103,17,2.5
"7305",20171103,18,1.4
"7306",20171103,19,1.2
"7307",20171103,20,1.55
"7308",20171103,21,0.3
"7309",20171103,22,0.2
"7310",20171103,23,0.55
"7311",20171104,0,1.1
"7312",20171104,1,0.35
"7313",20171104,2,0.8
"7314",20171104,3,1.15
"7315",20171104,4,1
"7316",20171104,5,1.45
"7317",20171104,6,1.3
"7318",20171104,7,0.15
"7319",20171104,8,1.65
"7320",20171104,9,1.55
"7321",20171104,10,2.85
"7322",20171104,11,4
"7323",20171104,12,4.55
"7324",20171104,13,4.7
"7325",20171104,14,5.09523809523809
"7326",20171104,15,5.14285714285714
"7327",20171104,16,4.15
"7328",20171104,17,3.65
"7329",20171104,18,2.15
"7330",20171104,19,1.5
"7331",20171104,20,1.65
"7332",20171104,21,0.4
"7333",20171104,22,0
"7334",20171104,23,1.1
"7335",20171105,0,0.9
"7336",20171105,1,0.45
"7337",20171105,2,0.65
"7338",20171105,3,0.9
"7339",20171105,4,0.1
"7340",20171105,5,1.35
"7341",20171105,6,0.55
"7342",20171105,7,0.5
"7343",20171105,8,2.3
"7344",20171105,9,2.4
"7345",20171105,10,1.85
"7346",20171105,11,3.25
"7347",20171105,12,3.85
"7348",20171105,13,4
"7349",20171105,14,4.25
"7350",20171105,15,3.9
"7351",20171105,16,3.6
"7352",20171105,17,3.15
"7353",20171105,18,2.55
"7354",20171105,19,0.75
"7355",20171105,20,2.13636363636364
"7356",20171105,21,1.2
"7357",20171105,22,0.9
"7358",20171105,23,0.6
"7359",20171106,0,0.9
"7360",20171106,1,0.75
"7361",20171106,2,1.75
"7362",20171106,3,0.1
"7363",20171106,4,0
"7364",20171106,5,0.65
"7365",20171106,6,0.6
"7366",20171106,7,0
"7367",20171106,8,0.65
"7368",20171106,9,1
"7369",20171106,10,1
"7370",20171106,11,1.9
"7371",20171106,12,1.85
"7372",20171106,13,0.85
"7373",20171106,14,1.05
"7374",20171106,15,3.15
"7375",20171106,16,1.2
"7376",20171106,17,0.1
"7377",20171106,18,0
"7378",20171106,19,0.75
"7379",20171106,20,0.4
"7380",20171106,21,0.4
"7381",20171106,22,1.75
"7382",20171106,23,1.1
"7383",20171107,0,0.5
"7384",20171107,1,0.75
"7385",20171107,2,1
"7386",20171107,3,0.6
"7387",20171107,4,0.65
"7388",20171107,5,1.9
"7389",20171107,6,0.85
"7390",20171107,7,1.25
"7391",20171107,8,1.25
"7392",20171107,9,1.7
"7393",20171107,10,3.75
"7394",20171107,11,4.65
"7395",20171107,12,5.825
"7396",20171107,13,25.4666666666667
"7397",20171107,14,65.6833333333333
"7398",20171107,15,7
"7399",20171107,16,6.94444444444444
"7400",20171107,17,4.05
"7401",20171107,18,2.45
"7402",20171107,19,0.75
"7403",20171107,20,0.75
"7404",20171107,21,1.25
"7405",20171107,22,1.25
"7406",20171107,23,1.5
"7407",20171108,0,1
"7408",20171108,1,0.5
"7409",20171108,2,1.15
"7410",20171108,3,1.2
"7411",20171108,4,0.25
"7412",20171108,5,0.4
"7413",20171108,6,1.4
"7414",20171108,7,1.1
"7415",20171108,8,0.65
"7416",20171108,9,3.55
"7417",20171108,10,4
"7418",20171108,11,4.15
"7419",20171108,12,4.35
"7420",20171108,13,4
"7421",20171108,14,4.80952380952381
"7422",20171108,15,5.6
"7423",20171108,16,5
"7424",20171108,17,3.15
"7425",20171108,18,1.6
"7426",20171108,19,0.85
"7427",20171108,20,0.65
"7428",20171108,21,0
"7429",20171108,22,0.15
"7430",20171108,23,0.15
"7431",20171109,0,0.3
"7432",20171109,1,0.85
"7433",20171109,2,1.1
"7434",20171109,3,1
"7435",20171109,4,1
"7436",20171109,5,3.25
"7437",20171109,6,2.6
"7438",20171109,7,1.05
"7439",20171109,8,1.6
"7440",20171109,9,2.5
"7441",20171109,10,3
"7442",20171109,11,3
"7443",20171109,12,4
"7444",20171109,13,4.4
"7445",20171109,14,4.45
"7446",20171109,15,4.35
"7447",20171109,16,4.1
"7448",20171109,17,3.45
"7449",20171109,18,1.35
"7450",20171109,19,1.4
"7451",20171109,20,1.45
"7452",20171109,21,1.7
"7453",20171109,22,0.4
"7454",20171109,23,0.65
"7455",20171110,0,1.55
"7456",20171110,1,1.5
"7457",20171110,2,0.2
"7458",20171110,3,0.75
"7459",20171110,4,0.9
"7460",20171110,5,1
"7461",20171110,6,1
"7462",20171110,7,1.15
"7463",20171110,8,0.65
"7464",20171110,9,2.95
"7465",20171110,10,4.13636363636364
"7466",20171110,11,5.78571428571429
"7467",20171110,12,6
"7468",20171110,13,5.5
"7469",20171110,14,5.75
"7470",20171110,15,4.1
"7471",20171110,16,4
"7472",20171110,17,3.45
"7473",20171110,18,2
"7474",20171110,19,2.25
"7475",20171110,20,1.5
"7476",20171110,21,1.1
"7477",20171110,22,2.3
"7478",20171110,23,0.95
"7479",20171111,0,0.9
"7480",20171111,1,1.1
"7481",20171111,2,0.85
"7482",20171111,3,0.9
"7483",20171111,4,0.25
"7484",20171111,5,2.55
"7485",20171111,6,3.25
"7486",20171111,7,1.2
"7487",20171111,8,1.25
"7488",20171111,9,0.5
"7489",20171111,10,1
"7490",20171111,11,2.05
"7491",20171111,12,3.75
"7492",20171111,13,2.65
"7493",20171111,14,3.2
"7494",20171111,15,1.5
"7495",20171111,16,1.35
"7496",20171111,17,1.25
"7497",20171111,18,0.75
"7498",20171111,19,0.75
"7499",20171111,20,0.75
"7500",20171111,21,0.9
"7501",20171111,22,1.1
"7502",20171111,23,0.75
"7503",20171112,0,0.85
"7504",20171112,1,0.5
"7505",20171112,2,0.25
"7506",20171112,3,0.25
"7507",20171112,4,1.2
"7508",20171112,5,2.2
"7509",20171112,6,1.4
"7510",20171112,7,1.75
"7511",20171112,8,1.85
"7512",20171112,9,0.5
"7513",20171112,10,1.25
"7514",20171112,11,1.25
"7515",20171112,12,2.7
"7516",20171112,13,3.6
"7517",20171112,14,3.9
"7518",20171112,15,4.9
"7519",20171112,16,3.45
"7520",20171112,17,3.1
"7521",20171112,18,0.45
"7522",20171112,19,0.75
"7523",20171112,20,0.25
"7524",20171112,21,0
"7525",20171112,22,0.4
"7526",20171112,23,0.25
"7527",20171113,0,1
"7528",20171113,1,0.6
"7529",20171113,2,0.15
"7530",20171113,3,0.35
"7531",20171113,4,0.9
"7532",20171113,5,0.6
"7533",20171113,6,0.5
"7534",20171113,7,0.65
"7535",20171113,8,1
"7536",20171113,9,1.15
"7537",20171113,10,3.05
"7538",20171113,11,4.4
"7539",20171113,12,5
"7540",20171113,13,3.95
"7541",20171113,14,3.1
"7542",20171113,15,1.6
"7543",20171113,16,1
"7544",20171113,17,1.25
"7545",20171113,18,1.4
"7546",20171113,19,2
"7547",20171113,20,1.35
"7548",20171113,21,0.6
"7549",20171113,22,0
"7550",20171113,23,0
"7551",20171114,0,0.25
"7552",20171114,1,0.5
"7553",20171114,2,0.25
"7554",20171114,3,0.4
"7555",20171114,4,1
"7556",20171114,5,1
"7557",20171114,6,1.25
"7558",20171114,7,1.5
"7559",20171114,8,0.75
"7560",20171114,9,1
"7561",20171114,10,3.45
"7562",20171114,11,3.1
"7563",20171114,12,3.4
"7564",20171114,13,4.65
"7565",20171114,14,5
"7566",20171114,15,4.85
"7567",20171114,16,4
"7568",20171114,17,2.15
"7569",20171114,18,0
"7570",20171114,19,0
