"","shipID","work_time","start_time","end_time","date","moving_time","status","port","place1","place2","dist","turn","weight_lv","seven","day","pilotID","tug1","tug2","tug3","tug.cnt"
"21282","391603",30,2017-06-19 19:40:00,2017-06-19 12:10:00,2017-06-19 11:00:00,28.3477321814255,"1","1",NA,"1041",4751.83190848945,0,8,0,1,"103","112",NA,NA,1
"21283","317365",41,2017-06-20 15:09:00,2017-06-20 07:50:00,2017-06-20 07:00:00,6,"1","1",NA,"1053",6787.22766462541,0,1,1,1,"83","145",NA,NA,1
"21284","530182",103,2017-06-20 17:27:00,2017-06-20 11:10:00,2017-06-20 07:30:00,13.4405995956117,"1","2",NA,"1030",7077.49142825618,0,1,1,1,"99","112","451",NA,2
"21290","358746",39,2017-06-20 14:56:00,2017-06-20 07:35:00,2017-06-20 06:00:00,29.7566346794387,"1","2",NA,"1094",6719.34244298094,0,1,0,1,"81","109",NA,NA,1
"21294","363219",57,2017-06-20 17:58:00,2017-06-20 10:55:00,2017-06-20 09:00:00,15.3905663020498,"1","2",NA,"1104",6038.10735735725,1,1,0,1,"70","155","163",NA,2
"21298","935522",39,2017-06-20 23:36:00,2017-06-20 16:15:00,2017-06-20 14:30:00,11.9028210594339,"1","2",NA,"1103",8600.58982624778,0,1,0,1,"96","106","163",NA,2
"21313","409804",46,2017-06-20 22:04:00,2017-06-20 14:50:00,2017-06-20 13:00:00,33.6028931533477,"1","2",NA,"1058",5699.2246252344,1,1,0,1,"56","112","451",NA,2
"21314","409804",56,2017-06-20 22:04:00,2017-06-20 15:00:00,2017-06-20 13:00:00,33.6028931533477,"1","2",NA,"1058",5699.2246252344,1,1,0,1,"56","112","451",NA,2
"21315","531375",37,2017-06-20 20:23:00,2017-06-20 13:00:00,2017-06-20 11:30:00,6,"1","1",NA,"4025",6974.72573970828,-1,1,0,1,"71","145",NA,NA,1
"21317","406023",5,2017-06-20 18:15:00,2017-06-20 10:20:00,2017-06-20 10:00:00,17.2302426875693,"3","1",NA,"1008",2932.12003168753,0,1,0,1,"81","321",NA,NA,1
"21318","530182",103,2017-06-20 17:27:00,2017-06-20 11:10:00,2017-06-20 07:30:00,13.4405995956117,"1","2",NA,"1030",7077.49142825618,0,1,1,1,"99","112","451",NA,2
"21319","512494",19,2017-06-20 16:11:00,2017-06-20 08:30:00,2017-06-20 07:30:00,28.3477321814255,"1","1",NA,"1043",4942.1321455364,0,1,1,1,"84","145",NA,NA,1
"21337","935522",39,2017-06-20 23:36:00,2017-06-20 16:15:00,2017-06-20 14:30:00,11.9028210594339,"1","2",NA,"1103",8600.58982624778,0,1,0,1,"96","106","163",NA,2
"21340","535532",22,2017-06-20 22:48:00,2017-06-20 15:10:00,2017-06-20 14:00:00,28.3477321814255,"1","2",NA,"1076",4866.77703531519,0,1,0,1,"81","109",NA,NA,1
"21341","940321",5,2017-06-20 22:30:00,2017-06-20 14:35:00,2017-06-20 14:00:00,29.5333797576437,"3","2",NA,"1103",6748.58982624778,0,1,0,1,"67","153",NA,NA,1
"21349","538043",42,2017-06-20 18:33:00,2017-06-20 11:15:00,2017-06-20 09:00:00,6,"1","2",NA,"1074",5247.80073507149,0,1,0,1,"77","162","171",NA,2
"21350","538043",42,2017-06-20 18:33:00,2017-06-20 11:15:00,2017-06-20 09:00:00,6,"1","2",NA,"1074",5247.80073507149,0,1,0,1,"77","162","171",NA,2
"21351","363219",52,2017-06-20 17:58:00,2017-06-20 10:50:00,2017-06-20 09:00:00,15.3905663020498,"1","2",NA,"1104",6038.10735735725,1,1,0,1,"70","155","163",NA,2
"21352","530921",51,2017-06-20 17:44:00,2017-06-20 10:35:00,2017-06-20 08:00:00,23.475246111864,"1","2",NA,"1098",6783.55423793895,0,1,0,1,"82","172","106","109",3
"21353","530921",51,2017-06-20 17:44:00,2017-06-20 10:35:00,2017-06-20 08:00:00,23.475246111864,"1","2",NA,"1098",6783.55423793895,0,1,0,1,"82","172","106","109",3
"21355","530921",46,2017-06-20 17:44:00,2017-06-20 10:30:00,2017-06-20 08:00:00,23.475246111864,"1","2",NA,"1098",6783.55423793895,0,1,0,1,"82","172","106","109",3
"21360","537942",49,2017-06-20 16:26:00,2017-06-20 09:15:00,2017-06-20 07:30:00,17.0538682809713,"1","2",NA,"1105",5845.06904046064,1,1,1,1,"71","109","106",NA,2
"21361","537942",49,2017-06-20 16:26:00,2017-06-20 09:15:00,2017-06-20 07:30:00,17.0538682809713,"1","2",NA,"1105",5845.06904046064,1,1,1,1,"71","109","106",NA,2
"21364","537845",15,2017-06-20 15:30:00,2017-06-20 07:45:00,2017-06-20 07:00:00,21.9386060853391,"3","2",NA,"1098",4931.55423793895,0,1,1,1,"77","162","104",NA,2
"21365","537845",15,2017-06-20 15:30:00,2017-06-20 07:45:00,2017-06-20 07:00:00,21.9386060853391,"3","2",NA,"1098",4931.55423793895,0,1,1,1,"77","162","104",NA,2
"21367","936510",20,2017-06-20 15:15:00,2017-06-20 07:35:00,2017-06-20 07:00:00,4.48903141540977,"3","2",NA,"1105",3993.06904046064,0,1,1,1,"96","171","172",NA,2
"21368","936510",15,2017-06-20 15:15:00,2017-06-20 07:30:00,2017-06-20 07:00:00,4.48903141540977,"3","2",NA,"1105",3993.06904046064,0,1,1,1,"96","171","172",NA,2
"21379","537756",9,2017-06-20 08:21:00,2017-06-20 00:30:00,2017-06-20 00:00:00,-0.00323974082073434,"3","2",NA,"1119",1907.84398267873,0,1,0,0,"73","106",NA,NA,1
"21382","605565",47,2017-06-20 14:53:00,2017-06-20 07:40:00,2017-06-20 06:30:00,15.8363345725674,"1","1",NA,"1044",5116.35508881326,1,1,0,1,"87","143","245",NA,2
"21383","690279",20,2017-06-20 17:00:00,2017-06-20 09:20:00,2017-06-20 09:00:00,3.37894304273214,"3","1",NA,"1001",1863.72796345174,0,8,0,1,"免引水","143",NA,NA,1
"21387","383082",12,2017-06-20 10:18:00,2017-06-20 02:30:00,2017-06-20 01:30:00,11.1774827863328,"3","1",NA,"1061",6223.09688132476,0,8,0,0,"95","106",NA,NA,1
"21393","999741",37,2017-06-20 15:03:00,2017-06-20 07:40:00,2017-06-20 07:00:00,16.0112272533577,"1","1",NA,"1031",6471.12962920096,0,1,1,1,"67","321","451",NA,2
"21394","999741",37,2017-06-20 15:03:00,2017-06-20 07:40:00,2017-06-20 07:00:00,16.0112272533577,"1","1",NA,"1031",6471.12962920096,0,1,1,1,"67","321","451",NA,2
"21395","940321",5,2017-06-20 15:15:00,2017-06-20 07:20:00,2017-06-20 06:30:00,9.87400503917311,"2","2","1049","1103",1827.77897804965,0,1,0,1,"73","145",NA,NA,1
"21396","346659",39,2017-06-20 14:41:00,2017-06-20 07:20:00,2017-06-20 06:00:00,28.3477321814255,"1","1",NA,"1055",7173.13113770984,0,8,0,1,"82","112",NA,NA,1
"21398","401218",8,2017-06-20 14:02:00,2017-06-20 06:10:00,2017-06-20 06:00:00,-0.00323974082073434,"3","1",NA,"1044",3264.35508881326,1,1,0,1,"71","321",NA,NA,1
"21400","605565",47,2017-06-20 14:53:00,2017-06-20 07:40:00,2017-06-20 06:30:00,15.8363345725674,"1","1",NA,"1044",5116.35508881326,1,1,0,1,"87","143","245",NA,2
"21401","470104",61,2017-06-21 21:24:00,2017-06-21 14:25:00,2017-06-21 12:00:00,17.0538682809713,"1","2",NA,"1101",6768.32423570064,0,8,0,1,"72","162","172","171",3
"21406","538019",36,2017-06-21 14:54:00,2017-06-21 07:30:00,2017-06-21 06:30:00,6,"1","1",NA,"1037",5495.72505149772,0,1,0,1,"84","112","321",NA,2
"21407","505404",38,2017-06-21 20:52:00,2017-06-21 13:30:00,2017-06-21 12:00:00,33.6798190662952,"1","1",NA,"4023",NA,-1,1,0,1,"79","112",NA,NA,1
"21408","511234",23,2017-06-21 15:57:00,2017-06-21 08:20:00,2017-06-21 07:00:00,16.6979296948531,"3","1",NA,"1028",5247.44477502117,0,1,1,1,"89","451","245",NA,2
"21409","346659",24,2017-06-21 22:06:00,2017-06-21 14:30:00,2017-06-21 13:30:00,3.01381358235805,"3","1",NA,"1055",5321.13113770984,0,8,0,1,"95","112","145",NA,2
"21415","527254",51,2017-06-21 19:09:00,2017-06-21 12:00:00,2017-06-21 09:30:00,-0.00323974082073434,"1","2",NA,"1122",4267.36237097407,0,1,0,1,"61","163","171",NA,2
"21422","382175",30,2017-06-21 22:30:00,2017-06-21 15:00:00,2017-06-21 13:30:00,6,"1","1",NA,"1050",6215.75084212231,0,1,0,1,"100","145",NA,NA,1
"21424","346659",4,2017-06-21 22:06:00,2017-06-21 14:10:00,2017-06-21 13:30:00,3.01381358235805,"3","1",NA,"1055",5321.13113770984,0,8,0,1,"95","112","145",NA,2
"21425","974633",15,2017-06-21 21:15:00,2017-06-21 13:30:00,2017-06-21 13:00:00,2.51894664803642,"3","1",NA,"1050",4363.75084212231,0,6,0,1,"61","145",NA,NA,1
"21426","985198",10,2017-06-21 21:10:00,2017-06-21 13:20:00,2017-06-21 13:00:00,40.0383542581519,"3","1",NA,"1048",3989.3286668792,0,1,0,1,"81","451",NA,NA,1
"21427","366773",15,2017-06-21 21:05:00,2017-06-21 13:20:00,2017-06-21 13:00:00,4.57707011018028,"3","1",NA,"1056",5515.24978716397,0,1,0,1,"64","321",NA,NA,1
"21428","357502",14,2017-06-21 20:56:00,2017-06-21 13:10:00,2017-06-21 12:30:00,5.61517820215531,"3","1",NA,"1040",3036.14860473248,0,1,0,1,"95","145",NA,NA,1
"21429","605565",0,2017-06-21 18:00:00,2017-06-21 10:00:00,2017-06-21 09:30:00,1.62404720515151,"3","1",NA,"1044",3264.35508881326,1,1,0,1,"84","112",NA,NA,1
"21430","331015",20,2017-06-21 16:10:00,2017-06-21 08:30:00,2017-06-21 08:00:00,9.83633457256743,"3","1",NA,"1006",2644.60969965072,0,1,0,1,"85","145",NA,NA,1
"21431","530182",20,2017-06-21 15:40:00,2017-06-21 08:00:00,2017-06-21 07:00:00,21.3038697386037,"3","1",NA,"1030",4828.11140921905,0,1,1,1,"76","112","321",NA,2
"21432","530182",20,2017-06-21 15:40:00,2017-06-21 08:00:00,2017-06-21 07:00:00,21.3038697386037,"3","1",NA,"1030",4828.11140921905,0,1,1,1,"76","112","321",NA,2
"21433","439347",30,2017-06-21 15:20:00,2017-06-21 07:50:00,2017-06-21 07:00:00,28.3477321814255,"1","1",NA,"1031",6471.12962920096,0,1,1,1,"81","145",NA,NA,1
"21435","389838",-4,2017-06-21 15:24:00,2017-06-21 07:20:00,2017-06-21 07:00:00,6.20990008418122,"3","1",NA,"1042",2919.73486557041,0,1,1,1,"75","451",NA,NA,1
"21436","511641",22,2017-06-21 14:58:00,2017-06-21 07:20:00,2017-06-21 07:00:00,6,"1","1",NA,"1048",5841.3286668792,0,1,1,1,"61","145",NA,NA,1
"21437","538019",36,2017-06-21 14:54:00,2017-06-21 07:30:00,2017-06-21 06:30:00,6,"1","1",NA,"1037",5495.72505149772,0,1,0,1,"84","112","321",NA,2
"21438","409804",30,2017-06-21 10:10:00,2017-06-21 02:40:00,2017-06-21 01:30:00,9.45918422970974,"3","2",NA,"1058",3847.2246252344,0,1,0,0,"61","321","451",NA,2
"21472","323012",26,2017-06-21 22:39:00,2017-06-21 15:05:00,2017-06-21 13:30:00,28.3477321814255,"1","2",NA,"1095",6588.53591706509,0,8,0,1,"76","162",NA,NA,1
"21478","393967",110,2017-06-21 20:25:00,2017-06-21 14:15:00,2017-06-21 11:30:00,35.5721246193405,"2","2","1097","1097",0,0,1,0,1,"99","153","106",NA,2
"21480","470104",61,2017-06-21 21:24:00,2017-06-21 14:25:00,2017-06-21 12:00:00,17.0538682809713,"1","2",NA,"1101",6768.32423570064,0,8,0,1,"72","162","172","171",3
"21481","470104",56,2017-06-21 21:24:00,2017-06-21 14:20:00,2017-06-21 12:00:00,17.0538682809713,"1","2",NA,"1101",6768.32423570064,0,8,0,1,"72","162","172","171",3
"21482","393967",110,2017-06-21 20:25:00,2017-06-21 14:15:00,2017-06-21 11:30:00,35.5721246193405,"2","2","1097","1097",0,0,1,0,1,"99","153","106",NA,2
"21483","414727",22,2017-06-21 21:48:00,2017-06-21 14:10:00,2017-06-21 14:00:00,9.94525089200864,"3","1",NA,"1005",2501.81728783218,0,8,0,1,"79","245",NA,NA,1
"21488","527254",51,2017-06-21 19:09:00,2017-06-21 12:00:00,2017-06-21 09:30:00,-0.00323974082073434,"1","2",NA,"1122",4267.36237097407,0,1,0,1,"61","163","171",NA,2
"21489","381519",0,2017-06-21 20:00:00,2017-06-21 12:00:00,2017-06-21 11:30:00,13.872829710966,"3","2",NA,"1095",4736.53591706509,0,8,0,1,"76","104",NA,NA,1
"21491","535532",15,2017-06-21 18:25:00,2017-06-21 10:40:00,2017-06-21 10:00:00,13.9123950219028,"3","2",NA,"1076",3014.77703531519,0,1,0,1,"81","153",NA,NA,1
"21492","507598",35,2017-06-21 17:55:00,2017-06-21 10:30:00,2017-06-21 09:00:00,15.6713044341253,"3","2",NA,"1101",4916.32423570064,0,1,0,1,"97","172","162","109",3
"21493","507598",31,2017-06-21 17:55:00,2017-06-21 10:26:00,2017-06-21 09:00:00,15.6713044341253,"3","2",NA,"1101",4916.32423570064,0,1,0,1,"97","172","162","109",3
"21496","508853",46,2017-06-21 16:24:00,2017-06-21 09:10:00,2017-06-21 07:00:00,33.6798190662952,"1","1",NA,"1061",8075.09688132476,0,8,1,1,"95","153",NA,NA,1
"21497","538183",49,2017-06-21 15:51:00,2017-06-21 08:40:00,2017-06-21 07:00:00,12.1809200302766,"1","2",NA,"4061",5366.05099581148,-1,8,1,1,"91","172","163",NA,2
"21498","538183",59,2017-06-21 15:51:00,2017-06-21 08:50:00,2017-06-21 07:00:00,12.1809200302766,"1","2",NA,"4061",5366.05099581148,-1,8,1,1,"91","172","163",NA,2
"21499","471038",46,2017-06-21 15:44:00,2017-06-21 08:30:00,2017-06-21 07:00:00,6,"1","1",NA,"1052",6595.63255160757,0,1,1,1,"82","109","106",NA,2
"21500","471038",46,2017-06-21 15:44:00,2017-06-21 08:30:00,2017-06-21 07:00:00,6,"1","1",NA,"1052",6595.63255160757,0,1,1,1,"82","109","106",NA,2
"21503","375306",45,2017-06-21 15:15:00,2017-06-21 08:00:00,2017-06-21 07:00:00,29.6998354511628,"1","1",NA,"1062",8293.25675090206,1,6,1,1,"71","153","151",NA,2
"21504","375306",45,2017-06-21 15:15:00,2017-06-21 08:00:00,2017-06-21 07:00:00,29.6998354511628,"1","1",NA,"1062",8293.25675090206,1,6,1,1,"71","153","151",NA,2
"21506","529303",25,2017-06-21 15:15:00,2017-06-21 07:40:00,2017-06-21 07:00:00,9.68999758191903,"3","1",NA,"1034",4138.65003643242,0,1,1,1,"102","143","245",NA,2
"21509","315974",13,2017-06-21 14:17:00,2017-06-21 06:30:00,2017-06-21 03:00:00,27.938606085339,"1","2",NA,"1111",4345.46252558726,0,6,0,0,"102","109",NA,NA,1
"21524","409804",30,2017-06-21 10:10:00,2017-06-21 02:40:00,2017-06-21 01:30:00,9.45918422970974,"3","2",NA,"1058",3847.2246252344,0,1,0,0,"61","321","451",NA,2
"21525","999741",12,2017-06-21 08:28:00,2017-06-21 00:40:00,2017-06-21 00:00:00,11.0538682809713,"3","1",NA,"1031",4619.12962920096,0,1,0,0,"64","321","451",NA,2
"21526","999741",12,2017-06-21 08:28:00,2017-06-21 00:40:00,2017-06-21 00:00:00,11.0538682809713,"3","1",NA,"1031",4619.12962920096,0,1,0,0,"64","321","451",NA,2
"21527","511234",33,2017-06-21 15:57:00,2017-06-21 08:30:00,2017-06-21 07:00:00,16.6979296948531,"3","1",NA,"1028",5247.44477502117,0,1,1,1,"89","451","245",NA,2
"21528","378534",45,2017-06-21 15:35:00,2017-06-21 08:20:00,2017-06-21 06:00:00,29.4576368351307,"1","2",NA,"1069",4148.66507517881,0,6,0,1,"99","162",NA,NA,1
"21531","350427",25,2017-06-21 23:55:00,2017-06-21 16:20:00,2017-06-21 15:00:00,-0.00323974082073434,"3","1",NA,"1030",4828.11140921905,0,1,0,1,"99","145",NA,NA,1
"21532","315974",30,2017-06-21 17:20:00,2017-06-21 09:50:00,2017-06-21 08:30:00,12.1767641631709,"2","1","1111","1065",3462.73130849887,0,6,0,1,"103","151",NA,NA,1
"21533","507598",35,2017-06-21 17:55:00,2017-06-21 10:30:00,2017-06-21 09:00:00,15.6713044341253,"3","2",NA,"1101",4916.32423570064,0,1,0,1,"97","172","162","109",3
"21534","529303",25,2017-06-21 15:15:00,2017-06-21 07:40:00,2017-06-21 07:00:00,9.68999758191903,"3","1",NA,"1034",4138.65003643242,0,1,1,1,"102","143","245",NA,2
"21535","350427",45,2017-06-21 15:55:00,2017-06-21 08:40:00,2017-06-21 07:30:00,3.99873863291478,"2","1","4031","1030",216.372236014849,0,1,1,1,"79","143",NA,NA,1
"21540","533009",51,2017-06-22 17:29:00,2017-06-22 10:20:00,2017-06-22 07:30:00,6,"1","2",NA,"1103",8600.58982624778,0,1,1,1,"98","106","104",NA,2
"21542","533017",38,2017-06-22 21:02:00,2017-06-22 13:40:00,2017-06-22 12:00:00,15.7670962267231,"1","2",NA,"1105",5845.06904046064,1,1,0,1,"56","106","109",NA,2
"21547","377945",20,2017-06-22 22:40:00,2017-06-22 15:00:00,2017-06-22 14:00:00,5.40987651504003,"3","2",NA,"1107",3624.82228190741,0,6,0,1,"75","163","162",NA,2
"21552","375306",0,2017-06-22 10:25:00,2017-06-22 02:25:00,2017-06-22 02:00:00,10.5479933682505,"3","1",NA,"1062",6441.25675090205,0,6,0,0,"100","163","171",NA,2
"21584","383899",37,2017-06-22 22:28:00,2017-06-22 15:05:00,2017-06-22 13:30:00,33.6028931533477,"1","2",NA,"1102",6527.84495975367,0,1,0,1,"78","155",NA,NA,1
"21585","377945",20,2017-06-22 22:40:00,2017-06-22 15:00:00,2017-06-22 14:00:00,5.40987651504003,"3","2",NA,"1107",3624.82228190741,0,6,0,1,"75","163","162",NA,2
"21588","533017",38,2017-06-22 21:02:00,2017-06-22 13:40:00,2017-06-22 12:00:00,15.7670962267231,"1","2",NA,"1105",5845.06904046064,1,1,0,1,"56","106","109",NA,2
"21600","533009",51,2017-06-22 17:29:00,2017-06-22 10:20:00,2017-06-22 07:30:00,6,"1","2",NA,"1103",8600.58982624778,0,1,1,1,"98","106","104",NA,2
"21604","538132",84,2017-06-22 16:26:00,2017-06-22 09:50:00,2017-06-22 06:00:00,35.8631774514039,"1","2",NA,"1104",6038.10735735725,1,8,0,1,"103","163","109",NA,2
"21605","538132",84,2017-06-22 16:26:00,2017-06-22 09:50:00,2017-06-22 06:00:00,35.8631774514039,"1","2",NA,"1104",6038.10735735725,1,8,0,1,"103","163","109",NA,2
"21606","511013",33,2017-06-22 16:17:00,2017-06-22 08:50:00,2017-06-22 07:00:00,44.0757420664915,"1","1",NA,"1031",6471.12962920096,0,8,1,1,"72","101",NA,NA,1
"21607","388394",43,2017-06-22 16:07:00,2017-06-22 08:50:00,2017-06-22 07:00:00,28.3477321814255,"1","1",NA,"1045",5293.82289119184,1,1,1,1,"48","451","143",NA,2
"21610","529605",38,2017-06-22 16:42:00,2017-06-22 09:20:00,2017-06-22 07:00:00,17.3846144572726,"1","2",NA,"1072",4692.22946222898,0,1,1,1,"97","106","104",NA,2
"21611","529605",38,2017-06-22 16:42:00,2017-06-22 09:20:00,2017-06-22 07:00:00,17.3846144572726,"1","2",NA,"1072",4692.22946222898,0,1,1,1,"97","106","104",NA,2
"21614","935522",30,2017-06-22 16:10:00,2017-06-22 08:40:00,2017-06-22 07:00:00,5.35240170862162,"3","2",NA,"1103",6748.58982624778,0,1,1,1,"94","104","153",NA,2
"21615","377945",61,2017-06-22 15:29:00,2017-06-22 08:30:00,2017-06-22 05:30:00,27.3038697386037,"1","2",NA,"1107",5476.82228190741,0,6,0,0,"100","106","109",NA,2
"21616","935522",20,2017-06-22 16:10:00,2017-06-22 08:30:00,2017-06-22 07:00:00,5.35240170862162,"3","2",NA,"1103",6748.58982624778,0,1,1,1,"94","104","153",NA,2
"21617","377945",56,2017-06-22 15:29:00,2017-06-22 08:25:00,2017-06-22 05:30:00,27.3038697386037,"1","2",NA,"1107",5476.82228190741,0,6,0,0,"100","106","109",NA,2
"21625","531251",42,2017-06-22 14:13:00,2017-06-22 06:55:00,2017-06-22 05:00:00,6,"1","2",NA,"1122",4267.36237097407,0,1,0,0,"72","163","171",NA,2
"21626","531251",42,2017-06-22 14:13:00,2017-06-22 06:55:00,2017-06-22 05:00:00,6,"1","2",NA,"1122",4267.36237097407,0,1,0,0,"72","163","171",NA,2
"21629","363219",10,2017-06-22 14:10:00,2017-06-22 06:20:00,2017-06-22 05:30:00,17.1230090806578,"3","2",NA,"1104",4186.10735735725,0,1,0,0,"48","163","171",NA,2
"21630","363219",5,2017-06-22 14:10:00,2017-06-22 06:15:00,2017-06-22 05:30:00,17.1230090806578,"3","2",NA,"1104",4186.10735735725,0,1,0,0,"48","163","171",NA,2
"21637","375306",0,2017-06-22 10:25:00,2017-06-22 02:25:00,2017-06-22 02:00:00,10.5479933682505,"3","1",NA,"1062",6441.25675090205,0,6,0,0,"100","163","171",NA,2
"21646","531243",68,2017-06-22 14:42:00,2017-06-22 07:50:00,2017-06-22 06:00:00,21.9386060853391,"2","1","1061","1028",1332.26625935168,0,1,0,1,"81","101",NA,NA,1
"21650","317365",10,2017-06-22 23:20:00,2017-06-22 15:30:00,2017-06-22 15:00:00,-0.00323974082073434,"3","1",NA,"1053",4935.22766462541,0,1,0,1,"103","145",NA,NA,1
"21659","391603",10,2017-06-22 22:10:00,2017-06-22 14:20:00,2017-06-22 14:00:00,7.7542634872337,"3","1",NA,"1041",2899.83190848945,0,8,0,1,"64","112",NA,NA,1
"21661","300896",55,2017-06-22 19:45:00,2017-06-22 12:40:00,2017-06-22 11:30:00,21.5753005990025,"2","1","1043","1119",5389.49524204195,0,1,0,1,"79","145",NA,NA,1
"21665","975052",27,2017-06-22 19:53:00,2017-06-22 12:20:00,2017-06-22 11:00:00,28.3477321814255,"1","1",NA,"1006",4496.60969965072,0,1,0,1,"94","112",NA,NA,1
"21666","469076",10,2017-06-22 19:20:00,2017-06-22 11:30:00,2017-06-22 11:00:00,11.131044770478,"3","1",NA,"1503",NA,-1,1,0,1,"103","145",NA,NA,1
"21667","373761",20,2017-06-22 16:30:00,2017-06-22 08:50:00,2017-06-22 07:30:00,6,"1","1",NA,"1815",NA,-1,8,1,1,"101","145",NA,NA,1
"21668","388394",43,2017-06-22 16:07:00,2017-06-22 08:50:00,2017-06-22 07:00:00,28.3477321814255,"1","1",NA,"1045",5293.82289119184,1,1,1,1,"48","451","143",NA,2
"21669","512257",49,2017-06-22 15:31:00,2017-06-22 08:20:00,2017-06-22 06:30:00,26.1612209978124,"1","1",NA,"1056",7367.24978716397,0,1,0,1,"88","112","321",NA,2
"21670","300896",23,2017-06-22 14:27:00,2017-06-22 06:50:00,2017-06-22 06:00:00,28.3477321814255,"1","1",NA,"1043",4942.1321455364,0,1,0,1,"99","112",NA,NA,1
"21671","946303",38,2017-06-22 12:12:00,2017-06-22 04:50:00,2017-06-22 04:00:00,20.7508450202593,"1","1",NA,"1058",7724.10915705979,0,1,0,0,"103","145",NA,NA,1
"21674","353078",28,2017-06-22 14:12:00,2017-06-22 06:40:00,2017-06-22 06:00:00,21.6418296195002,"1","1",NA,"1055",7173.13113770984,0,1,0,1,"84","145",NA,NA,1
"21675","343455",30,2017-06-22 15:40:00,2017-06-22 08:10:00,2017-06-22 07:00:00,28.9912574771271,"1","1",NA,"1040",4888.14860473248,1,1,1,1,"99","145",NA,NA,1
"21676","399175",44,2017-06-22 16:26:00,2017-06-22 09:10:00,2017-06-22 07:00:00,22.5963036923594,"1","1",NA,"1033",6146.29259676066,1,8,1,1,"82","112",NA,NA,1
"21677","512257",49,2017-06-22 15:31:00,2017-06-22 08:20:00,2017-06-22 06:30:00,26.1612209978124,"1","1",NA,"1056",7367.24978716397,0,1,0,1,"88","112","321",NA,2
"21681","531375",15,2017-06-23 17:10:00,2017-06-23 09:25:00,2017-06-23 08:00:00,17.475246111864,"3","2",NA,"1078",3081.98778306777,0,1,0,1,"75","155",NA,NA,1
"21682","373028",44,2017-06-23 17:56:00,2017-06-23 10:40:00,2017-06-23 08:00:00,6,"1","2",NA,"1062",5201.0093992041,0,1,0,1,"88","153","155",NA,2
"21685","538043",10,2017-06-23 21:10:00,2017-06-23 13:20:00,2017-06-23 12:00:00,6.01912561576654,"3","2",NA,"1074",3395.80073507149,0,1,0,1,"86","171","172",NA,2
"21686","531251",33,2017-06-23 20:42:00,2017-06-23 13:15:00,2017-06-23 12:00:00,1.81732418813021,"3","2",NA,"1122",2415.36237097407,0,1,0,1,"98","163","104",NA,2
"21694","395617",41,2017-06-23 14:39:00,2017-06-23 07:20:00,2017-06-23 06:00:00,28.3477321814255,"1","1",NA,"1032",6306.61486217467,0,8,0,1,"98","112",NA,NA,1
"21695","411485",30,2017-06-23 23:40:00,2017-06-23 16:10:00,2017-06-23 15:00:00,9.96757506971067,"3","2",NA,"1054",4467.09743934539,0,1,0,1,"79","321","451",NA,2
"21718","928356",56,2017-06-23 22:01:00,2017-06-23 14:57:00,2017-06-23 12:30:00,6,"1","2",NA,"1122",4267.36237097407,0,1,0,1,"82","163",NA,NA,1
"21721","397814",40,2017-06-23 21:50:00,2017-06-23 14:30:00,2017-06-23 12:30:00,31.9453513477322,"1","2",NA,"1101",6768.32423570064,0,1,0,1,"76","162","104",NA,2
"21722","397814",35,2017-06-23 21:50:00,2017-06-23 14:25:00,2017-06-23 12:30:00,31.9453513477322,"1","2",NA,"1101",6768.32423570064,0,1,0,1,"76","162","104",NA,2
"21724","312622",8,2017-06-23 21:12:00,2017-06-23 13:20:00,2017-06-23 12:30:00,7.62968062916308,"3","1",NA,"1061",6223.09688132476,0,8,0,1,"92","109",NA,NA,1
"21725","538043",10,2017-06-23 21:10:00,2017-06-23 13:20:00,2017-06-23 12:00:00,6.01912561576654,"3","2",NA,"1074",3395.80073507149,0,1,0,1,"86","171","172",NA,2
